timestamp,Temperature
20220402T1700,1.8802454
20220402T1800,1.7402455
20220402T1900,1.6102453
20220402T2000,1.4602454
20220402T2100,1.2302454
20220402T2200,1.1802454
20220402T2300,1.1302454
20220403T0000,0.6202454
20220403T0100,0.6302454
20220403T0200,0.5102454
20220403T0300,0.4302454
20220403T0400,0.5502454
20220403T0500,0.2902454
20220403T0600,0.3202454
20220403T0700,0.3802454
20220403T0800,0.5902454
20220403T0900,1.0002453
20220403T1000,1.8402454
20220403T1100,2.8902454
20220403T1200,3.1802454
20220403T1300,3.4102454
20220403T1400,3.8202453
20220403T1500,4.150245
20220403T1600,4.1402454
20220403T1700,3.9802456
20220403T1800,3.8702455
20220403T1900,3.5502453
20220403T2000,3.4802456
20220403T2100,2.8602452
20220403T2200,2.3302455
20220403T2300,1.5602454
20220404T0000,0.5302454
20220404T0100,1.0502454
20220404T0200,0.7102454
20220404T0300,0.1502454
20220404T0400,-0.3097546
20220404T0500,-0.39975458
20220404T0600,-1.0697546
20220404T0700,-1.4597546
20220404T0800,-1.5797547
20220404T0900,0.5702454
20220404T1000,2.2002454
20220404T1100,3.8702455
20220404T1200,4.980245
20220404T1300,5.920245
20220404T1400,6.7002454
20220404T1500,7.5302453
20220404T1600,8.150246
20220404T1700,8.490246
20220404T1800,8.390245
20220404T1900,7.8002453
20220404T2000,6.710245
20220404T2100,6.610245
20220404T2200,6.6602454
20220404T2300,6.5702453
20220405T0000,6.1202455
20220405T0100,6.190245
20220405T0200,6.0902452
20220405T0300,6.0102453
20220405T0400,5.9702454
20220405T0500,5.9102454
20220405T0600,5.400245
20220405T0700,5.3002453
20220405T0800,5.3402452
20220405T0900,5.6002455
20220405T1000,6.3202453
20220405T1100,7.1202455
20220405T1200,7.8502455
20220405T1300,8.690246
20220405T1400,9.830245
20220405T1500,10.450245
20220405T1600,11.080245
20220405T1700,11.340245
20220405T1800,11.370245
20220405T1900,10.930245
20220405T2000,10.340245
20220405T2100,9.870245
20220405T2200,9.630245
20220405T2300,9.240245
20220406T0000,8.650246
20220406T0100,9.040245
20220406T0200,9.120245
20220406T0300,9.360246
20220406T0400,9.720245
20220406T0500,9.910245
20220406T0600,10.150246
20220406T0700,10.370245
20220406T0800,10.3102455
20220406T0900,10.480246
20220406T1000,10.770246
20220406T1100,11.650246
20220406T1200,12.350245
20220406T1300,12.930245
20220406T1400,13.780245
20220406T1500,14.040245
20220406T1600,14.100245
20220406T1700,14.210245
20220406T1800,13.960245
20220406T1900,13.010245
20220406T2000,12.200245
20220406T2100,11.640245
20220406T2200,11.740245
20220406T2300,11.900246
20220407T0000,11.730246
20220407T0100,10.840245
20220407T0200,10.440246
20220407T0300,10.0602455
20220407T0400,10.050245
20220407T0500,10.110246
20220407T0600,10.300245
20220407T0700,10.630245
20220407T0800,10.990245
20220407T0900,11.240245
20220407T1000,11.450245
20220407T1100,11.300245
20220407T1200,11.690246
20220407T1300,11.5602455
20220407T1400,11.370245
20220407T1500,12.0602455
20220407T1600,12.330245
20220407T1700,12.440246
20220407T1800,11.930245
20220407T1900,11.8102455
20220407T2000,11.590245
20220407T2100,11.800245
20220407T2200,11.920245
20220407T2300,11.740245
20220408T0000,11.490245
20220408T0100,10.950245
20220408T0200,10.320246
20220408T0300,9.620245
20220408T0400,9.220245
20220408T0500,8.960245
20220408T0600,8.880245
20220408T0700,8.8102455
20220408T0800,8.950245
20220408T0900,9.150246
20220408T1000,9.670245
20220408T1100,10.370245
20220408T1200,11.5602455
20220408T1300,12.590245
20220408T1400,12.950245
20220408T1500,12.590245
20220408T1600,12.460245
20220408T1700,13.170245
20220408T1800,13.270246
20220408T1900,13.050245
20220408T2000,13.130245
20220408T2100,13.030245
20220408T2200,13.210245
20220408T2300,12.930245
20220409T0000,11.780245
20220409T0100,10.330245
20220409T0200,7.860245
20220409T0300,4.3702455
20220409T0400,3.4302454
20220409T0500,3.2502456
20220409T0600,3.1902456
20220409T0700,3.2502456
20220409T0800,3.5802455
20220409T0900,4.2502456
20220409T1000,4.7802453
20220409T1100,5.6002455
20220409T1200,6.1802454
20220409T1300,7.020245
20220409T1400,7.8002453
20220409T1500,8.320246
20220409T1600,8.240246
20220409T1700,8.750245
20220409T1800,8.580245
20220409T1900,8.000245
20220409T2000,6.9902453
20220409T2100,5.2202454
20220409T2200,4.670245
20220409T2300,4.6602454
20220410T0000,4.3902454
20220410T0100,4.1402454
20220410T0200,3.2902455
20220410T0300,2.5002456
20220410T0400,1.9602454
20220410T0500,1.2302454
20220410T0600,0.89024544
20220410T0700,0.88024545
20220410T0800,2.1802454
20220410T0900,4.0702453
20220410T1000,5.8702455
20220410T1100,7.4502454
20220410T1200,8.720245
20220410T1300,9.760245
20220410T1400,10.550245
20220410T1500,11.080245
20220410T1600,11.460245
20220410T1700,11.820246
20220410T1800,11.970245
20220410T1900,11.340245
20220410T2000,8.500245
20220410T2100,5.5502453
20220410T2200,4.2302456
20220410T2300,3.3602452
20220411T0000,2.6702452
20220411T0100,2.3802454
20220411T0200,2.4402454
20220411T0300,2.1502454
20220411T0400,2.1002455
20220411T0500,1.9502454
20220411T0600,1.6902454
20220411T0700,1.1402454
20220411T0800,2.9302454
20220411T0900,5.730245
20220411T1000,7.790245
20220411T1100,9.800245
20220411T1200,11.740245
20220411T1300,13.550245
20220411T1400,14.910245
20220411T1500,16.130245
20220411T1600,17.010244
20220411T1700,17.520245
20220411T1800,17.410246
20220411T1900,16.390245
20220411T2000,14.290245
20220411T2100,12.010245
20220411T2200,10.530245
20220411T2300,9.570246
20220412T0000,8.890245
20220412T0100,8.740245
20220412T0200,7.2202454
20220412T0300,6.7002454
20220412T0400,6.690245
20220412T0500,6.1202455
20220412T0600,5.4102454
20220412T0700,4.980245
20220412T0800,6.8002453
20220412T0900,9.690246
20220412T1000,11.940246
20220412T1100,14.120245
20220412T1200,16.050245
20220412T1300,17.920246
20220412T1400,19.730246
20220412T1500,20.940245
20220412T1600,21.820246
20220412T1700,22.050245
20220412T1800,21.890245
20220412T1900,20.700245
20220412T2000,20.820246
20220412T2100,18.240246
20220412T2200,16.990246
20220412T2300,14.220245
20220413T0000,12.990245
20220413T0100,13.230246
20220413T0200,12.910245
20220413T0300,12.320246
20220413T0400,11.770246
20220413T0500,10.660245
20220413T0600,9.920245
20220413T0700,9.200245
20220413T0800,10.550245
20220413T0900,13.480246
20220413T1000,16.020247
20220413T1100,18.060246
20220413T1200,19.900246
20220413T1300,21.030245
20220413T1400,21.890245
20220413T1500,22.570246
20220413T1600,23.000246
20220413T1700,23.030245
20220413T1800,22.570246
20220413T1900,21.620245
20220413T2000,19.340246
20220413T2100,17.740246
20220413T2200,17.300245
20220413T2300,15.570246
20220414T0000,16.080246
20220414T0100,15.230246
20220414T0200,13.280245
20220414T0300,11.890245
20220414T0400,11.740245
20220414T0500,11.530245
20220414T0600,11.790245
20220414T0700,11.270246
20220414T0800,11.920245
20220414T0900,14.280245
20220414T1000,15.510245
20220414T1100,17.190245
20220414T1200,18.400246
20220414T1300,19.660246
20220414T1400,20.560246
20220414T1500,21.250246
20220414T1600,21.440245
20220414T1700,21.800245
20220414T1800,21.560246
20220414T1900,20.690245
20220414T2000,19.030245
20220414T2100,17.950245
20220414T2200,16.980246
20220414T2300,15.660245
20220415T0000,13.490245
20220415T0100,13.580245
20220415T0200,14.110246
20220415T0300,13.800245
20220415T0400,13.430245
20220415T0500,12.840245
20220415T0600,12.370245
20220415T0700,11.740245
20220415T0800,12.230246
20220415T0900,13.740245
20220415T1000,15.440246
20220415T1100,17.190245
20220415T1200,18.310246
20220415T1300,19.580246
20220415T1400,20.250246
20220415T1500,20.900246
20220415T1600,21.160246
20220415T1700,21.190245
20220415T1800,20.720245
20220415T1900,19.930244
20220415T2000,18.420246
20220415T2100,16.010246
20220415T2200,14.590245
20220415T2300,13.350245
20220416T0000,12.440246
20220416T0100,11.970245
20220416T0200,11.050245
20220416T0300,9.5602455
20220416T0400,8.830245
20220416T0500,8.160246
20220416T0600,7.400245
20220416T0700,6.860245
20220416T0800,9.080245
20220416T0900,10.720245
20220416T1000,12.520246
20220416T1100,13.900246
20220416T1200,14.750245
20220416T1300,15.540245
20220416T1400,15.960245
20220416T1500,16.530245
20220416T1600,16.910246
20220416T1700,16.810246
20220416T1800,16.410246
20220416T1900,15.400246
20220416T2000,13.660245
20220416T2100,11.700245
20220416T2200,10.620245
20220416T2300,9.840245
20220417T0000,8.890245
20220417T0100,8.600245
20220417T0200,7.730245
20220417T0300,6.4102454
20220417T0400,5.1602454
20220417T0500,4.2502456
20220417T0600,3.7102456
20220417T0700,3.4102454
20220417T0800,5.7802453
20220417T0900,7.8102455
20220417T1000,9.600245
20220417T1100,11.510245
20220417T1200,13.410245
20220417T1300,15.160245
20220417T1400,16.570246
20220417T1500,17.550245
20220417T1600,18.160246
20220417T1700,18.370245
20220417T1800,17.870245
20220417T1900,16.650246
20220417T2000,14.480246
20220417T2100,11.5602455
20220417T2200,9.670245
20220417T2300,8.430245
20220418T0000,7.5102453
20220418T0100,6.2602453
20220418T0200,5.4302454
20220418T0300,4.3502455
20220418T0400,3.7802453
20220418T0500,2.8102455
20220418T0600,2.1002455
20220418T0700,1.6902454
20220418T0800,4.9302454
20220418T0900,7.9302454
20220418T1000,10.080245
20220418T1100,11.8102455
20220418T1200,13.430245
20220418T1300,14.960245
20220418T1400,16.300245
20220418T1500,17.400246
20220418T1600,18.080246
20220418T1700,18.490246
20220418T1800,18.480246
20220418T1900,17.550245
20220418T2000,14.340245
20220418T2100,11.090245
20220418T2200,10.920245
20220418T2300,10.190246
20220419T0000,8.650246
20220419T0100,6.3702455
20220419T0200,4.6202455
20220419T0300,3.6802454
20220419T0400,3.0902452
20220419T0500,2.4402454
20220419T0600,2.0302453
20220419T0700,2.2102454
20220419T0800,5.5802455
20220419T0900,9.240245
20220419T1000,11.750245
20220419T1100,13.930245
20220419T1200,15.960245
20220419T1300,17.310246
20220419T1400,18.110245
20220419T1500,18.760244
20220419T1600,18.900246
20220419T1700,18.950245
20220419T1800,18.150246
20220419T1900,17.030245
20220419T2000,14.960245
20220419T2100,12.390245
20220419T2200,11.160245
20220419T2300,10.120245
20220420T0000,9.020246
20220420T0100,8.300245
20220420T0200,7.860245
20220420T0300,7.750245
20220420T0400,6.5602455
20220420T0500,5.7202454
20220420T0600,5.230245
20220420T0700,5.110245
20220420T0800,7.1602454
20220420T0900,9.580245
20220420T1000,11.630245
20220420T1100,13.360246
20220420T1200,14.950245
20220420T1300,16.130245
20220420T1400,17.010244
20220420T1500,17.700245
20220420T1600,18.060246
20220420T1700,18.140245
20220420T1800,17.620245
20220420T1900,16.390245
20220420T2000,14.250245
20220420T2100,11.680245
20220420T2200,9.870245
20220420T2300,8.900246
20220421T0000,8.200246
20220421T0100,6.8902454
20220421T0200,5.8002453
20220421T0300,4.8202453
20220421T0400,4.0202456
20220421T0500,3.2202454
20220421T0600,2.3902454
20220421T0700,2.4402454
20220421T0800,5.7602453
20220421T0900,8.480246
20220421T1000,10.720245
20220421T1100,12.660245
20220421T1200,14.540245
20220421T1300,15.960245
20220421T1400,17.170246
20220421T1500,18.310246
20220421T1600,18.910246
20220421T1700,19.200245
20220421T1800,19.070246
20220421T1900,17.880245
20220421T2000,15.750245
20220421T2100,13.230246
20220421T2200,11.610246
20220421T2300,10.370245
20220422T0000,9.470245
20220422T0100,8.590245
20220422T0200,7.860245
20220422T0300,6.8902454
20220422T0400,6.3102455
20220422T0500,6.520245
20220422T0600,5.6602454
20220422T0700,5.0902452
20220422T0800,7.2002454
20220422T0900,9.370245
20220422T1000,10.990245
20220422T1100,12.610246
20220422T1200,14.120245
20220422T1300,15.830245
20220422T1400,17.110245
20220422T1500,17.990246
20220422T1600,18.790245
20220422T1700,18.500246
20220422T1800,17.920246
20220422T1900,17.170246
20220422T2000,15.870245
20220422T2100,13.770246
20220422T2200,11.790245
20220422T2300,10.950245
20220423T0000,10.080245
20220423T0100,9.0602455
20220423T0200,8.450246
20220423T0300,8.690246
20220423T0400,9.180245
20220423T0500,9.090245
20220423T0600,8.910245
20220423T0700,8.980246
20220423T0800,10.090245
20220423T0900,10.760245
20220423T1000,11.510245
20220423T1100,12.090245
20220423T1200,12.610246
20220423T1300,12.960245
20220423T1400,12.880245
20220423T1500,13.500245
20220423T1600,13.610246
20220423T1700,14.360246
20220423T1800,14.620245
20220423T1900,14.3102455
20220423T2000,13.430245
20220423T2100,12.230246
20220423T2200,11.840245
20220423T2300,11.120245
20220424T0000,10.430245
20220424T0100,11.080245
20220424T0200,9.8102455
20220424T0300,9.120245
20220424T0400,9.020246
20220424T0500,8.150246
20220424T0600,7.8102455
20220424T0700,7.8302455
20220424T0800,8.320246
20220424T0900,9.100245
20220424T1000,9.730246
20220424T1100,10.220245
20220424T1200,10.570246
20220424T1300,10.970245
20220424T1400,11.250245
20220424T1500,11.300245
20220424T1600,11.150246
20220424T1700,10.970245
20220424T1800,10.620245
20220424T1900,10.510245
20220424T2000,10.280245
20220424T2100,10.190246
20220424T2200,10.160245
20220424T2300,10.200245
20220425T0000,10.180245
20220425T0100,9.940246
20220425T0200,9.950245
20220425T0300,9.870245
20220425T0400,9.950245
20220425T0500,10.450245
20220425T0600,10.280245
20220425T0700,9.820246
20220425T0800,11.040245
20220425T0900,11.730246
20220425T1000,12.0602455
20220425T1100,12.090245
20220425T1200,12.500245
20220425T1300,13.160245
20220425T1400,13.200245
20220425T1500,13.520246
20220425T1600,13.830245
20220425T1700,13.870245
20220425T1800,13.130245
20220425T1900,12.400246
20220425T2000,11.280245
20220425T2100,11.070246
20220425T2200,10.990245
20220425T2300,10.760245
20220426T0000,9.950245
20220426T0100,9.650246
20220426T0200,9.180245
20220426T0300,8.910245
20220426T0400,9.100245
20220426T0500,9.230246
20220426T0600,9.110246
20220426T0700,9.070246
20220426T0800,8.920245
20220426T0900,9.120245
20220426T1000,10.040245
20220426T1100,11.340245
20220426T1200,12.200245
20220426T1300,13.000245
20220426T1400,13.230246
20220426T1500,13.380245
20220426T1600,13.430245
20220426T1700,13.990245
20220426T1800,14.200245
20220426T1900,13.760245
20220426T2000,12.130245
20220426T2100,11.130245
20220426T2200,10.910245
20220426T2300,9.620245
20220427T0000,8.8102455
20220427T0100,8.520246
20220427T0200,5.5302453
20220427T0300,5.650245
20220427T0400,4.6402454
20220427T0500,4.0602455
20220427T0600,3.7402453
20220427T0700,4.650245
20220427T0800,6.4102454
20220427T0900,8.410246
20220427T1000,10.430245
20220427T1100,11.740245
20220427T1200,13.240245
20220427T1300,14.280245
20220427T1400,15.360246
20220427T1500,16.320246
20220427T1600,17.210245
20220427T1700,17.620245
20220427T1800,17.520245
20220427T1900,16.730246
20220427T2000,14.530245
20220427T2100,11.8102455
20220427T2200,10.430245
20220427T2300,9.230246
20220428T0000,8.330246
20220428T0100,7.670245
20220428T0200,6.860245
20220428T0300,6.170245
20220428T0400,5.650245
20220428T0500,5.110245
20220428T0600,4.4402456
20220428T0700,5.270245
20220428T0800,8.110246
20220428T0900,10.550245
20220428T1000,12.780245
20220428T1100,14.790245
20220428T1200,16.540245
20220428T1300,17.960245
20220428T1400,19.080246
20220428T1500,19.930244
20220428T1600,20.570246
20220428T1700,20.840246
20220428T1800,20.710245
20220428T1900,19.870245
20220428T2000,17.180244
20220428T2100,13.800245
20220428T2200,11.900246
20220428T2300,10.420245
20220429T0000,9.440246
20220429T0100,8.550245
20220429T0200,7.4302454
20220429T0300,6.670245
20220429T0400,5.730245
20220429T0500,4.9502454
20220429T0600,4.2602453
20220429T0700,5.360245
20220429T0800,8.080246
20220429T0900,10.910245
20220429T1000,13.230246
20220429T1100,15.360246
20220429T1200,16.680244
20220429T1300,17.820246
20220429T1400,18.450245
20220429T1500,18.970245
20220429T1600,19.060246
20220429T1700,18.930244
20220429T1800,18.350245
20220429T1900,17.760244
20220429T2000,17.360245
20220429T2100,14.690246
20220429T2200,13.140245
20220429T2300,12.760245
20220430T0000,12.300245
20220430T0100,12.090245
20220430T0200,11.640245
20220430T0300,10.940246
20220430T0400,9.920245
20220430T0500,9.020246
20220430T0600,9.220245
20220430T0700,9.070246
20220430T0800,10.370245
20220430T0900,12.280245
20220430T1000,13.610246
20220430T1100,14.830245
20220430T1200,15.080245
20220430T1300,15.400246
20220430T1400,15.320246
20220430T1500,15.500245
20220430T1600,15.330245
20220430T1700,14.770246
20220430T1800,13.710245
20220430T1900,12.830245
20220430T2000,12.270246
20220430T2100,11.250245
20220430T2200,10.240245
20220430T2300,9.510245
20220501T0000,8.290245
20220501T0100,7.610245
20220501T0200,7.6202455
20220501T0300,7.0602455
20220501T0400,6.3202453
20220501T0500,6.0502453
20220501T0600,5.7402453
20220501T0700,6.1202455
20220501T0800,7.3702455
20220501T0900,8.790245
20220501T1000,10.000245
20220501T1100,11.190246
20220501T1200,12.380245
20220501T1300,13.580245
20220501T1400,14.730246
20220501T1500,15.550245
20220501T1600,16.190247
20220501T1700,16.350246
20220501T1800,16.140245
20220501T1900,15.470245
20220501T2000,14.040245
20220501T2100,11.610246
20220501T2200,10.220245
20220501T2300,9.400246
20220502T0000,7.6802454
20220502T0100,7.8302455
20220502T0200,7.690245
20220502T0300,7.000245
20220502T0400,5.9502454
20220502T0500,4.940245
20220502T0600,4.4302454
20220502T0700,5.270245
20220502T0800,8.360246
20220502T0900,10.730246
20220502T1000,12.850245
20220502T1100,14.830245
20220502T1200,16.520247
20220502T1300,17.910246
20220502T1400,18.680244
20220502T1500,19.000246
20220502T1600,19.040245
20220502T1700,18.940245
20220502T1800,18.650246
20220502T1900,17.880245
20220502T2000,16.460245
20220502T2100,13.830245
20220502T2200,12.300245
20220502T2300,11.780245
20220503T0000,10.900246
20220503T0100,9.990245
20220503T0200,9.590245
20220503T0300,9.510245
20220503T0400,8.990245
20220503T0500,7.9902453
20220503T0600,7.5702453
20220503T0700,7.790245
20220503T0800,10.320246
20220503T0900,12.5602455
20220503T1000,14.930245
20220503T1100,16.710245
20220503T1200,18.550245
20220503T1300,19.710245
20220503T1400,20.110245
20220503T1500,20.240246
20220503T1600,19.280245
20220503T1700,18.770245
20220503T1800,18.500246
20220503T1900,17.890245
20220503T2000,16.390245
20220503T2100,15.160245
20220503T2200,14.280245
20220503T2300,13.100245
20220504T0000,11.230246
20220504T0100,10.880245
20220504T0200,9.780245
20220504T0300,8.950245
20220504T0400,8.150246
20220504T0500,7.7602453
20220504T0600,7.8302455
20220504T0700,8.770246
20220504T0800,10.660245
20220504T0900,12.820246
20220504T1000,15.240245
20220504T1100,17.320246
20220504T1200,18.190245
20220504T1300,19.330246
20220504T1400,19.320246
20220504T1500,18.370245
20220504T1600,18.420246
20220504T1700,17.950245
20220504T1800,17.900246
20220504T1900,17.610245
20220504T2000,15.570246
20220504T2100,13.700245
20220504T2200,13.780245
20220504T2300,13.8102455
20220505T0000,11.400246
20220505T0100,11.950245
20220505T0200,12.180245
20220505T0300,12.120245
20220505T0400,12.290245
20220505T0500,12.290245
20220505T0600,12.360246
20220505T0700,12.150246
20220505T0800,12.150246
20220505T0900,12.280245
20220505T1000,12.630245
20220505T1100,12.830245
20220505T1200,12.890245
20220505T1300,12.8102455
20220505T1400,12.520246
20220505T1500,12.420245
20220505T1600,12.680245
20220505T1700,13.070246
20220505T1800,13.020246
20220505T1900,12.710245
20220505T2000,12.440246
20220505T2100,11.150246
20220505T2200,11.290245
20220505T2300,11.0602455
20220506T0000,11.150246
20220506T0100,10.930245
20220506T0200,11.140245
20220506T0300,11.070246
20220506T0400,11.0602455
20220506T0500,11.090245
20220506T0600,10.990245
20220506T0700,11.0602455
20220506T0800,11.380245
20220506T0900,12.140245
20220506T1000,12.990245
20220506T1100,13.940246
20220506T1200,13.120245
20220506T1300,13.990245
20220506T1400,15.010245
20220506T1500,16.120245
20220506T1600,16.500246
20220506T1700,16.760244
20220506T1800,17.030245
20220506T1900,16.790245
20220506T2000,15.760245
20220506T2100,14.230246
20220506T2200,13.290245
20220506T2300,12.790245
20220507T0000,11.820246
20220507T0100,11.730246
20220507T0200,11.400246
20220507T0300,11.010245
20220507T0400,10.570246
20220507T0500,10.130245
20220507T0600,9.610246
20220507T0700,9.190246
20220507T0800,10.960245
20220507T0900,12.860246
20220507T1000,14.700245
20220507T1100,16.440247
20220507T1200,17.850245
20220507T1300,18.870245
20220507T1400,19.540245
20220507T1500,20.010244
20220507T1600,20.200245
20220507T1700,20.260244
20220507T1800,19.500246
20220507T1900,18.330246
20220507T2000,17.010244
20220507T2100,17.130245
20220507T2200,15.120245
20220507T2300,12.5602455
20220508T0000,13.110246
20220508T0100,12.680245
20220508T0200,11.520246
20220508T0300,10.880245
20220508T0400,10.180245
20220508T0500,9.390245
20220508T0600,8.900246
20220508T0700,9.720245
20220508T0800,11.920245
20220508T0900,14.180245
20220508T1000,15.930245
20220508T1100,17.460245
20220508T1200,18.450245
20220508T1300,19.460245
20220508T1400,19.560246
20220508T1500,19.730246
20220508T1600,19.900246
20220508T1700,19.790245
20220508T1800,19.730246
20220508T1900,19.520245
20220508T2000,18.300245
20220508T2100,16.920246
20220508T2200,16.520247
20220508T2300,15.270246
20220509T0000,13.760245
20220509T0100,12.440246
20220509T0200,11.620245
20220509T0300,11.520246
20220509T0400,11.830245
20220509T0500,12.900246
20220509T0600,13.0602455
20220509T0700,12.420245
20220509T0800,13.870245
20220509T0900,15.320246
20220509T1000,16.650246
20220509T1100,18.120245
20220509T1200,19.840246
20220509T1300,20.800245
20220509T1400,21.560246
20220509T1500,22.310246
20220509T1600,23.020245
20220509T1700,23.400246
20220509T1800,23.360245
20220509T1900,23.070246
20220509T2000,21.150246
20220509T2100,17.740246
20220509T2200,15.430245
20220509T2300,14.600245
20220510T0000,13.990245
20220510T0100,13.260245
20220510T0200,12.370245
20220510T0300,12.120245
20220510T0400,12.490245
20220510T0500,11.820246
20220510T0600,11.110246
20220510T0700,11.840245
20220510T0800,14.000245
20220510T0900,16.380245
20220510T1000,18.590246
20220510T1100,20.670246
20220510T1200,22.410246
20220510T1300,23.740246
20220510T1400,24.330246
20220510T1500,24.930244
20220510T1600,25.180244
20220510T1700,24.960245
20220510T1800,24.570246
20220510T1900,24.130245
20220510T2000,22.290245
20220510T2100,20.410246
20220510T2200,18.550245
20220510T2300,17.120245
20220511T0000,15.890245
20220511T0100,14.720245
20220511T0200,14.000245
20220511T0300,13.390245
20220511T0400,12.840245
20220511T0500,12.740245
20220511T0600,12.480246
20220511T0700,13.0602455
20220511T0800,16.180246
20220511T0900,19.090246
20220511T1000,21.530245
20220511T1100,23.200245
20220511T1200,24.840246
20220511T1300,26.000246
20220511T1400,26.890245
20220511T1500,27.380245
20220511T1600,27.760244
20220511T1700,27.940245
20220511T1800,27.760244
20220511T1900,27.290245
20220511T2000,25.810246
20220511T2100,24.550245
20220511T2200,19.970245
20220511T2300,19.150246
20220512T0000,18.760244
20220512T0100,18.740246
20220512T0200,18.650246
20220512T0300,17.760244
20220512T0400,17.290245
20220512T0500,16.720245
20220512T0600,16.120245
20220512T0700,16.790245
20220512T0800,18.740246
20220512T0900,19.990246
20220512T1000,20.900246
20220512T1100,21.980246
20220512T1200,23.090246
20220512T1300,24.340246
20220512T1400,24.950245
20220512T1500,25.440245
20220512T1600,25.070246
20220512T1700,24.230246
20220512T1800,22.150246
20220512T1900,21.100245
20220512T2000,20.330246
20220512T2100,20.250246
20220512T2200,17.580246
20220512T2300,17.480246
20220513T0000,17.990246
20220513T0100,17.510244
20220513T0200,17.140245
20220513T0300,16.610245
20220513T0400,16.320246
20220513T0500,16.590246
20220513T0600,16.440247
20220513T0700,16.320246
20220513T0800,16.410246
20220513T0900,16.570246
20220513T1000,16.810246
20220513T1100,17.360245
20220513T1200,18.930244
20220513T1300,19.480246
20220513T1400,20.400246
20220513T1500,20.770245
20220513T1600,21.270245
20220513T1700,21.680244
20220513T1800,21.650246
20220513T1900,21.330246
20220513T2000,20.190245
20220513T2100,19.460245
20220513T2200,17.840246
20220513T2300,16.540245
20220514T0000,16.350246
20220514T0100,15.700245
20220514T0200,14.590245
20220514T0300,13.880245
20220514T0400,13.080245
20220514T0500,12.410245
20220514T0600,12.320246
20220514T0700,12.390245
20220514T0800,14.770246
20220514T0900,16.600245
20220514T1000,18.460245
20220514T1100,19.990246
20220514T1200,21.410246
20220514T1300,22.270245
20220514T1400,23.060246
20220514T1500,23.740246
20220514T1600,24.240246
20220514T1700,24.360245
20220514T1800,23.920246
20220514T1900,23.090246
20220514T2000,21.160246
20220514T2100,17.000246
20220514T2200,15.130245
20220514T2300,13.850245
20220515T0000,12.320246
20220515T0100,11.730246
20220515T0200,11.430245
20220515T0300,10.680245
20220515T0400,10.280245
20220515T0500,9.850245
20220515T0600,10.030245
20220515T0700,11.500245
20220515T0800,14.450245
20220515T0900,17.370245
20220515T1000,19.690245
20220515T1100,21.530245
20220515T1200,23.250246
20220515T1300,24.580246
20220515T1400,25.750246
20220515T1500,26.590246
20220515T1600,27.300245
20220515T1700,27.680244
20220515T1800,27.390245
20220515T1900,26.250246
20220515T2000,24.400246
20220515T2100,23.810246
20220515T2200,19.790245
20220515T2300,18.980246
20220516T0000,18.180244
20220516T0100,17.470245
20220516T0200,16.520247
20220516T0300,15.720245
20220516T0400,15.470245
20220516T0500,15.550245
20220516T0600,16.160246
20220516T0700,16.490246
20220516T0800,18.490246
20220516T0900,20.510244
20220516T1000,21.080246
20220516T1100,20.890245
20220516T1200,20.680244
20220516T1300,21.100245
20220516T1400,21.680244
20220516T1500,22.750246
20220516T1600,22.950245
20220516T1700,23.810246
20220516T1800,24.260244
20220516T1900,23.810246
20220516T2000,22.720245
20220516T2100,19.900246
20220516T2200,16.930244
20220516T2300,15.890245
20220517T0000,15.020246
20220517T0100,14.480246
20220517T0200,13.840245
20220517T0300,13.200245
20220517T0400,12.590245
20220517T0500,12.450245
20220517T0600,12.340245
20220517T0700,14.160245
20220517T0800,16.490246
20220517T0900,18.930244
20220517T1000,20.880245
20220517T1100,22.530245
20220517T1200,23.630245
20220517T1300,24.620245
20220517T1400,25.750246
20220517T1500,26.230246
20220517T1600,26.700245
20220517T1700,26.840246
20220517T1800,26.770245
20220517T1900,25.820246
20220517T2000,24.360245
20220517T2100,20.900246
20220517T2200,19.180244
20220517T2300,18.030245
20220518T0000,15.670245
20220518T0100,14.550245
20220518T0200,14.160245
20220518T0300,13.660245
20220518T0400,13.210245
20220518T0500,13.840245
20220518T0600,13.490245
20220518T0700,14.530245
20220518T0800,17.190245
20220518T0900,20.150246
20220518T1000,22.180244
20220518T1100,23.990246
20220518T1200,25.600245
20220518T1300,26.720245
20220518T1400,27.670246
20220518T1500,28.320246
20220518T1600,28.890245
20220518T1700,29.050245
20220518T1800,29.130245
20220518T1900,28.850245
20220518T2000,26.830246
20220518T2100,24.850245
20220518T2200,21.950245
20220518T2300,20.490246
20220519T0000,19.520245
20220519T0100,18.510244
20220519T0200,17.660246
20220519T0300,16.770245
20220519T0400,16.680244
20220519T0500,15.390245
20220519T0600,15.170245
20220519T0700,16.170246
20220519T0800,18.710245
20220519T0900,21.750246
20220519T1000,24.150246
20220519T1100,26.350245
20220519T1200,27.950245
20220519T1300,28.320246
20220519T1400,28.560246
20220519T1500,28.210245
20220519T1600,27.870245
20220519T1700,27.550245
20220519T1800,27.700245
20220519T1900,27.040245
20220519T2000,25.900246
20220519T2100,23.580246
20220519T2200,21.910246
20220519T2300,20.770245
20220520T0000,19.330246
20220520T0100,18.770245
20220520T0200,18.250246
20220520T0300,17.860245
20220520T0400,17.290245
20220520T0500,17.190245
20220520T0600,16.980246
20220520T0700,17.850245
20220520T0800,20.550245
20220520T0900,23.020245
20220520T1000,25.130245
20220520T1100,26.680244
20220520T1200,27.500246
20220520T1300,28.600245
